SK_ID_CURR,split
104650,train
104651,train
104653,train
104654,train
104655,train
104656,train
104657,train
104658,train
104661,train
104664,train
104665,train
104666,train
104667,train
104671,train
104672,train
104674,train
104675,train
104678,train
104679,train
104681,train
104682,train
104684,train
104686,train
104687,train
104688,train
104689,train
104690,train
104692,train
104693,train
104697,train
104698,train
104700,train
104701,train
104702,train
104703,train
104704,train
104705,train
104709,train
104713,train
104715,train
104720,train
104723,train
104724,train
104725,train
104726,train
104727,train
104728,train
104729,train
104730,train
104731,train
104732,train
104733,train
104734,train
104735,train
104737,train
104739,train
104742,train
104748,train
104749,train
104750,train
104751,train
104752,train
104753,train
104758,train
104759,train
104760,train
104763,train
104765,train
104768,train
104769,train
104770,train
104777,train
104778,train
104780,train
104781,train
104783,train
104784,train
104785,train
104788,train
104789,train
104792,train
104793,train
104794,train
104795,train
104796,train
104797,train
104798,train
104799,train
104803,train
104805,train
104806,train
104808,train
104809,train
104810,train
104812,train
104813,train
104816,train
104818,train
104819,train
104822,train
104825,train
104827,train
104828,train
104832,train
104835,train
104836,train
104841,train
104842,train
104844,train
104845,train
104847,train
104848,train
104849,train
104850,train
104852,train
104853,train
104854,train
104856,train
104857,train
104859,train
104863,train
104864,train
104865,train
104868,train
104869,train
104871,train
104872,train
104873,train
104875,train
104876,train
104883,train
104885,train
104886,train
104887,train
104889,train
104890,train
104892,train
104893,train
104894,train
104895,train
104896,train
104897,train
104900,train
104903,train
104904,train
104908,train
104909,train
104911,train
104912,train
104914,train
104917,train
104918,train
104919,train
104924,train
104927,train
104928,train
104935,train
104940,train
104941,train
104944,train
104945,train
104946,train
104947,train
104948,train
104949,train
104951,train
104955,train
104957,train
104958,train
104961,train
104963,train
104964,train
104965,train
104966,train
104967,train
104968,train
104970,train
104974,train
104975,train
104976,train
104977,train
104978,train
104979,train
104980,train
104981,train
104982,train
104983,train
104984,train
104986,train
104987,train
104989,train
104992,train
104994,train
104995,train
104998,train
104999,train
105002,train
105003,train
105004,train
105005,train
105009,train
105010,train
105011,train
105012,train
105014,train
105017,train
105018,train
105020,train
105021,train
105022,train
105025,train
105029,train
105031,train
105032,train
105033,train
105037,train
105038,train
105040,train
105042,train
105043,train
105045,train
105046,train
105048,train
105050,train
105052,train
105054,train
105057,train
105058,train
105062,train
105065,train
105066,train
105068,train
105069,train
105070,train
105077,train
105078,train
105079,train
105080,train
105081,train
105082,train
105083,train
105084,train
105085,train
105087,train
105088,train
105092,train
105094,train
105095,train
105096,train
105097,train
105098,train
105099,train
105100,train
105104,train
105106,train
105107,train
105108,train
105109,train
105110,train
105111,train
105114,train
105115,train
105118,train
105119,train
105120,train
105121,train
105122,train
105123,train
105124,train
105126,train
105127,train
105130,train
105136,train
105137,train
105140,train
105141,train
105143,train
105144,train
105145,train
105147,train
105149,train
105150,train
105152,train
105153,train
105154,train
105155,train
105156,train
105157,train
105160,train
105161,train
105164,train
105166,train
105173,train
105175,train
105177,train
105178,train
105179,train
105180,train
105181,train
105184,train
105185,train
105186,train
105188,train
105189,train
105190,train
105191,train
105193,train
105198,train
105199,train
105201,train
105202,train
105204,train
105205,train
105206,train
105207,train
105210,train
105211,train
105212,train
105213,train
105214,train
105215,train
105216,train
105217,train
105218,train
105221,train
105222,train
105224,train
105225,train
105232,train
105233,train
105235,train
105236,train
105237,train
105247,train
105250,train
105251,train
105252,train
105253,train
105254,train
105255,train
105256,train
105257,train
105258,train
105259,train
105260,train
105261,train
105263,train
105264,train
105265,train
105267,train
105268,train
105269,train
105270,train
105273,train
105274,train
105275,train
105277,train
105279,train
105280,train
105281,train
105285,train
105287,train
105288,train
105289,train
105290,train
105291,train
105293,train
105295,train
105296,train
105298,train
105300,train
105301,train
105303,train
105304,train
105305,train
105307,train
105308,train
105309,train
105310,train
105311,train
105312,train
105313,train
105314,train
105315,train
105316,train
105317,train
105318,train
105319,train
105320,train
105324,train
105325,train
105326,train
105327,train
105329,train
105330,train
105331,train
105334,train
105335,train
105336,train
105338,train
105340,train
105341,train
105342,train
105346,train
105349,train
105350,train
105351,train
105352,train
105354,train
105355,train
105356,train
105358,train
105360,train
105361,train
105362,train
105363,train
105364,train
105365,train
105371,train
105372,train
105373,train
105374,train
105375,train
105376,train
105379,train
105381,train
105382,train
105383,train
105385,train
105386,train
105389,train
105392,train
105393,train
105395,train
105397,train
105398,train
105401,train
105405,train
105409,train
105411,train
105412,train
105416,train
105418,train
105419,train
105420,train
105421,train
105424,train
105426,train
105427,train
105428,train
105430,train
105432,train
105433,train
105434,train
105435,train
105436,train
105437,train
105438,train
105439,train
105440,train
105444,train
105447,train
105448,train
105450,train
105451,train
105457,train
105458,train
105459,train
105460,train
105461,train
105462,train
105464,train
105467,train
105468,train
105473,train
105474,train
105476,train
105477,train
105478,train
105480,train
105481,train
105482,train
105485,train
105487,train
105490,train
105491,train
105494,train
105495,train
105496,train
105498,train
105499,train
105504,train
105505,train
105506,train
105509,train
105510,train
105511,train
105512,train
105513,train
105516,train
105517,train
105520,train
105521,train
105522,train
105523,train
105525,train
105526,train
105527,train
105530,train
105533,train
105536,train
105539,train
105540,train
105541,train
105542,train
105543,train
105544,train
105545,train
105546,train
105547,train
105548,train
105550,train
105551,train
105552,train
105554,train
105556,train
105557,train
105560,train
105561,train
105564,train
105568,train
105569,train
105571,train
105576,train
105577,train
105579,train
105581,train
105583,train
105585,train
105587,train
105590,train
105592,train
105593,train
105599,train
105601,train
105603,train
105606,train
105607,train
105608,train
105609,train
105610,train
105611,train
105612,train
105613,train
105614,train
105615,train
105619,train
105620,train
105622,train
105623,train
105624,train
105626,train
105627,train
105628,train
105631,train
105632,train
105633,train
105636,train
105639,train
105640,train
105642,train
105643,train
105644,train
105645,train
105646,train
105649,train
105650,train
105651,train
105656,train
105658,train
105659,train
105661,train
105662,train
105663,train
105664,train
105665,train
105666,train
105667,train
105668,train
105669,train
105670,train
105673,train
105674,train
105675,train
105676,train
105677,train
105680,train
105681,train
105683,train
105687,train
105694,train
105697,train
105698,train
105699,train
105700,train
105704,train
105705,train
105707,train
105708,train
105709,train
105710,train
105711,train
105719,train
105721,train
105722,train
105726,train
105728,train
105729,train
105732,train
105733,train
105739,train
105741,train
105742,train
105745,train
105746,train
105748,train
105750,train
105751,train
105752,train
105753,train
105755,train
105757,train
105761,train
105763,train
105768,train
105769,train
105770,train
105771,train
105772,train
105773,train
105775,train
105776,train
105778,train
105780,train
105781,train
105782,train
105785,train
105786,train
105787,train
105788,train
105789,train
105790,train
105792,train
105794,train
105795,train
105798,train
105800,train
105801,train
105803,train
105804,train
105806,train
105808,train
105810,train
105811,train
105815,train
105818,train
